long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
15,20,12,1.9076938333688973,22,1.0007518971475227,1.654173724549973
25,13,15,1.907476878744248,21,1.001257485706831,2.6407199843451075
25,14,14,1.907476878744248,21,1.001257485706831,2.6407199843451075
25,15,13,1.907476878744248,21,1.001257485706831,2.6407199843451075
20,15,12,1.9071100173878464,22,1.0012525070223877,2.7555154492529264
18,11,18,1.9071100173878464,22,1.0012525070223877,2.7555154492529264
15,12,20,1.9071100173878464,22,1.0012525070223877,2.7555154492529264
20,12,15,1.9071100173878464,22,1.0012525070223877,2.7555154492529264
39,5,5,1.9069564486940829,42,1.0007751719569051,3.2557222190020347
32,6,18,1.906867653478471,22,1.0012535183578026,2.7577403871660264
29,20,6,1.906867653478471,22,1.0012535183578026,2.7577403871660264
26,22,6,1.906867653478471,22,1.0012535183578026,2.7577403871660264
24,6,24,1.906867653478471,22,1.0012535183578026,2.7577403871660264
34,6,17,1.906867653478471,22,1.0012535183578026,2.7577403871660264
29,6,20,1.906867653478471,22,1.0012535183578026,2.7577403871660264
34,17,6,1.906867653478471,22,1.0012535183578026,2.7577403871660264
26,6,22,1.906867653478471,22,1.0012535183578026,2.7577403871660264
25,6,23,1.906867653478471,22,1.0012535183578026,2.7577403871660264
25,23,6,1.906867653478471,22,1.0012535183578026,2.7577403871660264
32,18,6,1.906867653478471,22,1.0012535183578026,2.7577403871660264
17,21,12,1.9068052879622055,21,1.000811251174802,1.7036274670842046
15,20,14,1.9068052879622055,21,1.000811251174802,1.7036274670842046
17,19,13,1.9068052879622055,21,1.000811251174802,1.7036274670842046
15,22,13,1.9068052879622055,21,1.000811251174802,1.7036274670842046
38,11,17,1.9067118029873107,20,1.0012774092361443,2.554818472288361
32,22,10,1.9067118029873107,20,1.0012774092361443,2.554818472288361
36,20,10,1.9067118029873107,20,1.0012774092361443,2.554818472288361
38,17,11,1.9067118029873107,20,1.0012774092361443,2.554818472288361
35,10,20,1.9067118029873107,20,1.0012774092361443,2.554818472288361
