<DATE>	<TIME>	<CLOSE>
2025.04.10	17:00:00	39176.05078125
2025.04.10	17:05:00	38929.94140625
2025.04.10	17:10:00	38720.73828125
2025.04.10	17:15:00	38802.8984375
2025.04.10	17:20:00	38816.12890625
2025.04.10	17:25:00	39078.671875
2025.04.10	17:30:00	39064.609375
2025.04.10	17:35:00	39104.5390625
2025.04.10	17:40:00	39358.76953125
2025.04.10	17:45:00	39332.98046875
2025.04.10	17:50:00	39428.69140625
2025.04.10	17:55:00	39452.05078125
2025.04.10	18:00:00	39633.87109375
2025.04.10	18:05:00	39360.83984375
2025.04.10	18:10:00	39250.75
2025.04.10	18:15:00	39379.62890625
2025.04.10	18:20:00	39624.25
2025.04.10	18:25:00	39744.51171875
2025.04.10	18:30:00	39655.94140625
2025.04.10	18:35:00	39651.0390625
2025.04.10	18:40:00	39821.1015625
2025.04.10	18:45:00	39606.7890625
2025.04.10	18:50:00	39501.48828125
2025.04.10	18:55:00	39604.2890625
2025.04.10	19:00:00	39782.44140625
2025.04.10	19:05:00	39503.76953125
2025.04.10	19:10:00	39558.76953125
2025.04.10	19:15:00	39664.6484375
2025.04.10	19:20:00	39592.23046875
2025.04.10	19:25:00	39382.671875
2025.04.10	19:30:00	39462.578125
2025.04.10	19:35:00	39321.3984375
2025.04.10	19:40:00	39119.23828125
2025.04.10	19:45:00	39265.48046875
2025.04.10	19:50:00	39575.0
2025.04.10	19:55:00	39592.05859375
2025.04.11	13:30:00	39422.30078125
2025.04.11	13:35:00	39523.828125
2025.04.11	13:40:00	39609.328125
2025.04.11	13:45:00	39780.9609375
2025.04.11	13:50:00	39772.0703125
2025.04.11	13:55:00	39658.75
2025.04.11	14:00:00	39617.7109375
2025.04.11	14:05:00	39716.109375
2025.04.11	14:10:00	39658.30859375
2025.04.11	14:15:00	39473.8515625
2025.04.11	14:20:00	39363.890625
2025.04.11	14:25:00	39289.7890625
2025.04.11	14:30:00	39492.26171875
2025.04.11	14:35:00	39490.80078125
2025.04.11	14:40:00	39577.37109375
2025.04.11	14:45:00	39615.78125
2025.04.11	14:50:00	39512.9296875
2025.04.11	14:55:00	39442.25
2025.04.11	15:00:00	39411.03125
2025.04.11	15:05:00	39430.359375
2025.04.11	15:10:00	39332.1796875
2025.04.11	15:15:00	39313.75
2025.04.11	15:20:00	39306.69921875
2025.04.11	15:25:00	39390.96875
2025.04.11	15:30:00	39439.98828125
2025.04.11	15:35:00	39600.46875
2025.04.11	15:40:00	39561.5
2025.04.11	15:45:00	39611.1796875
2025.04.11	15:50:00	39615.12109375
2025.04.11	15:55:00	39677.55859375
2025.04.11	16:00:00	39679.9296875
2025.04.11	16:05:00	39700.19140625
2025.04.11	16:10:00	39746.828125
2025.04.11	16:15:00	39784.0
2025.04.11	16:20:00	39723.03125
2025.04.11	16:25:00	39742.33984375
2025.04.11	16:30:00	39903.3515625
2025.04.11	16:35:00	39988.859375
2025.04.11	16:40:00	40042.71875
2025.04.11	16:45:00	40078.48828125
2025.04.11	16:50:00	40047.640625
2025.04.11	16:55:00	40022.1796875
2025.04.11	17:00:00	40043.16015625
2025.04.11	17:05:00	40031.5703125
2025.04.11	17:10:00	39997.12109375
2025.04.11	17:15:00	39915.078125
2025.04.11	17:20:00	39958.51953125
2025.04.11	17:25:00	39901.96875
2025.04.11	17:30:00	39923.1484375
