<DATE>	<TIME>	<CLOSE>
2025.04.07	09:55:00	11700.5
2025.04.07	10:00:00	11773.7001953125
2025.04.07	10:05:00	11795.400390625
2025.04.07	10:10:00	11806.599609375
2025.04.07	10:15:00	11860.099609375
2025.04.07	10:20:00	11884.0
2025.04.07	10:25:00	11874.900390625
2025.04.07	10:30:00	11874.5
2025.04.07	10:35:00	11940.2001953125
2025.04.07	10:40:00	11962.7001953125
2025.04.07	10:45:00	11909.400390625
2025.04.07	10:50:00	11866.099609375
2025.04.07	10:55:00	11817.7998046875
2025.04.07	11:00:00	11909.7001953125
2025.04.07	11:05:00	11946.400390625
2025.04.07	11:10:00	11856.0
2025.04.07	11:15:00	11835.900390625
2025.04.07	11:20:00	11865.400390625
2025.04.07	11:25:00	11868.0
2025.04.07	11:30:00	11786.099609375
2025.04.07	11:35:00	11786.5
2025.04.07	11:40:00	11751.900390625
2025.04.07	11:45:00	11707.900390625
2025.04.07	11:50:00	11692.900390625
2025.04.07	11:55:00	11732.099609375
2025.04.07	12:00:00	11780.7001953125
2025.04.07	12:05:00	11747.900390625
2025.04.07	12:10:00	11736.5
2025.04.07	12:15:00	11753.0
2025.04.07	12:20:00	11792.900390625
2025.04.07	12:25:00	11831.5
2025.04.07	12:30:00	11818.2001953125
2025.04.07	12:35:00	11795.2001953125
2025.04.07	12:40:00	11805.7001953125
2025.04.07	12:45:00	11852.2001953125
2025.04.07	12:50:00	11908.7998046875
2025.04.07	12:55:00	11931.099609375
2025.04.07	13:00:00	11872.099609375
2025.04.07	13:05:00	11869.0
2025.04.07	13:10:00	11882.400390625
2025.04.07	13:15:00	11848.599609375
2025.04.07	13:20:00	11812.599609375
2025.04.07	13:25:00	11772.0
2025.04.07	13:30:00	11751.099609375
2025.04.07	13:35:00	11708.900390625
2025.04.07	13:40:00	11697.0
2025.04.07	13:45:00	11804.0
2025.04.07	13:50:00	11826.099609375
2025.04.07	13:55:00	11860.099609375
2025.04.07	14:00:00	11909.2998046875
2025.04.07	14:05:00	11916.7998046875
2025.04.07	14:10:00	12186.599609375
2025.04.07	14:15:00	12318.7998046875
2025.04.07	14:20:00	12023.0
2025.04.07	14:25:00	11932.900390625
2025.04.07	14:30:00	12026.2998046875
2025.04.07	14:35:00	11858.2998046875
2025.04.07	14:40:00	11848.900390625
2025.04.07	14:45:00	11867.099609375
2025.04.07	14:50:00	11971.400390625
2025.04.07	14:55:00	11998.2001953125
2025.04.07	15:00:00	12000.5
2025.04.07	15:05:00	11916.7998046875
2025.04.07	15:10:00	11792.2998046875
2025.04.07	15:15:00	11866.7998046875
2025.04.07	15:20:00	11841.7998046875
2025.04.07	15:25:00	11784.900390625
2025.04.08	07:00:00	11879.0
2025.04.08	07:05:00	11840.599609375
2025.04.08	07:10:00	11828.900390625
2025.04.08	07:15:00	11792.900390625
2025.04.08	07:20:00	11831.599609375
2025.04.08	07:25:00	11845.0
2025.04.08	07:30:00	11816.599609375
2025.04.08	07:35:00	11750.099609375
2025.04.08	07:40:00	11741.7001953125
2025.04.08	07:45:00	11751.0
2025.04.08	07:50:00	11799.0
2025.04.08	07:55:00	11773.5
2025.04.08	08:00:00	11713.2998046875
2025.04.08	08:05:00	11759.400390625
2025.04.08	08:10:00	11771.2001953125
2025.04.08	08:15:00	11770.7998046875
2025.04.08	08:20:00	11751.7998046875
2025.04.08	08:25:00	11805.599609375
2025.04.08	08:30:00	11832.599609375
2025.04.08	08:35:00	11866.099609375
2025.04.08	08:40:00	11905.400390625
2025.04.08	08:45:00	11908.400390625
2025.04.08	08:50:00	11878.2998046875
2025.04.08	08:55:00	11879.2998046875
2025.04.08	09:00:00	11880.099609375
2025.04.08	09:05:00	11916.900390625
2025.04.08	09:10:00	11910.7998046875
2025.04.08	09:15:00	11924.7001953125
2025.04.08	09:20:00	11928.099609375
2025.04.08	09:25:00	11902.2001953125
2025.04.08	09:30:00	11911.2001953125
2025.04.08	09:35:00	11907.7998046875
2025.04.08	09:40:00	11909.5
2025.04.08	09:45:00	11866.5
2025.04.08	09:50:00	11841.099609375
2025.04.08	09:55:00	11844.599609375
2025.04.08	10:00:00	11850.7998046875
2025.04.08	10:05:00	11865.900390625
2025.04.08	10:10:00	11842.7998046875
2025.04.08	10:15:00	11855.0
2025.04.08	10:20:00	11858.2998046875
2025.04.08	10:25:00	11864.7001953125
2025.04.08	10:30:00	11877.7998046875
2025.04.08	10:35:00	11885.2998046875
2025.04.08	10:40:00	11896.599609375
2025.04.08	10:45:00	11902.2001953125
2025.04.08	10:50:00	11894.0
2025.04.08	10:55:00	11902.400390625
2025.04.08	11:00:00	11929.2001953125
2025.04.08	11:05:00	11933.5
2025.04.08	11:10:00	11952.0
2025.04.08	11:15:00	11958.900390625
2025.04.08	11:20:00	11969.2998046875
2025.04.08	11:25:00	11950.0
2025.04.08	11:30:00	11974.5
2025.04.08	11:35:00	11992.5
2025.04.08	11:40:00	12007.0
2025.04.08	11:45:00	12030.0
2025.04.08	11:50:00	12029.900390625
2025.04.08	11:55:00	12024.2998046875
2025.04.08	12:00:00	11992.099609375
2025.04.08	12:05:00	12008.7998046875
2025.04.08	12:10:00	12025.400390625
2025.04.08	12:15:00	12032.900390625
2025.04.08	12:20:00	12005.7001953125
2025.04.08	12:25:00	12041.0
2025.04.08	12:30:00	12040.400390625
